Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1986-01-02,0.07607356458902359,0.07607356458902359,0.07436414937909866,0.07521885698406112,117420800
1986-01-03,0.07650095224380493,0.07650095224380493,0.0756462442287511,0.0760736010893561,242166400
1986-01-06,0.07607356458902359,0.07650091553842811,0.07479150032850317,0.07650091553842811,185046400
1986-01-07,0.078638456761837,0.078638456761837,0.07564621248672339,0.07607356916800456,470534400
1986-01-08,0.07821111381053925,0.08034788031769885,0.07778375708541471,0.07863846482950942,607600000
1986-01-09,0.07735562324523926,0.07863845213200933,0.07479150042697585,0.07821110118204215,447238400
1986-01-10,0.07778376340866089,0.07906582798210253,0.07735564202404813,0.07735564202404813,153238400
1986-01-13,0.078638456761837,0.0790658134431182,0.07692827682441315,0.07778374910542842,215420800
1986-01-14,0.07949314266443253,0.08120255750945726,0.07692825577249798,0.07863843524192016,272697600
1986-01-15,0.0816299319267273,0.0820572828783715,0.0790658090984017,0.0794931600500459,423472000
1986-01-16,0.08376670628786087,0.084621413980875,0.08162993990840255,0.08162993990840255,534777600
1986-01-17,0.08205730468034744,0.08462142818994034,0.08162995361515946,0.08376672035340937,345385600
1986-01-20,0.0816299319267273,0.0820572828783715,0.07992051670784357,0.0820572828783715,127411200
1986-01-21,0.08205730468034744,0.08248466145169042,0.08120259684381648,0.08162995361515946,151961600
1986-01-22,0.07992050796747208,0.08248463051537673,0.07650090757296533,0.0820572739043162,143001600
1986-01-23,0.078638456761837,0.08034787207465419,0.07778374910542842,0.07992052109952678,156419200
1986-01-24,0.07735562324523926,0.07992051639421775,0.07735562324523926,0.07863845213200933,111977600
1986-01-27,0.07564622163772583,0.07778375851501093,0.07521887061090132,0.07735563715733279,389580800
1986-01-28,0.07607356458902359,0.07650091553842811,0.07521885698406112,0.07564620793346565,222297600
1986-01-29,0.08077525347471237,0.08333937722860921,0.0752188845300175,0.0760735924479831,589568000
1986-01-30,0.078638456761837,0.08034787207465419,0.0782111057867096,0.08034787207465419,236880000
1986-01-31,0.07906584441661835,0.07949319555915763,0.07821113642538378,0.07863848756792306,147705600
1986-02-03,0.0816299319267273,0.0820572828783715,0.07821110148895984,0.0790658090984017,350022400
1986-02-04,0.08120258152484894,0.08333935356614915,0.08120258152484894,0.08162993821557055,260176000
1986-02-05,0.08120258152484894,0.08162993821557055,0.08034787384955963,0.08120258152484894,197164800
1986-02-06,0.0824846476316452,0.08291199862523187,0.08077523224499047,0.08120258323857714,134220800
1986-02-07,0.08205730468034744,0.08248466145169042,0.08034788900728551,0.08248466145169042,129404800
1986-02-10,0.0816299319267273,0.08376669809725522,0.08120257526892963,0.0820572828783715,111843200
1986-02-11,0.0816299319267273,0.0820572828783715,0.08034786765948776,0.0816299319267273,153462400
1986-02-12,0.08205730468034744,0.08205730468034744,0.08120259684381648,0.08162995361515946,133056000
1986-02-13,0.0816299319267273,0.0820572828783715,0.08120257526892963,0.0820572828783715,109379200
1986-02-14,0.08120258152484894,0.08248464589085985,0.08120258152484894,0.08162993821557055,137513600
1986-02-18,0.0816299319267273,0.0820572828783715,0.0794931600500459,0.08120257526892963,148108800
1986-02-19,0.08547612279653549,0.08718553820501528,0.08162994098053303,0.08162994098053303,359676800
1986-02-20,0.08590345829725266,0.08675816584728994,0.08504875074721535,0.08547610737531054,137916800
1986-02-21,0.086330845952034,0.08804026166646033,0.08590348917034984,0.08590348917034984,189078400
1986-02-24,0.08804025501012802,0.08804025501012802,0.08547613163235049,0.086330839424943,247116800
1986-02-25,0.09017782658338547,0.09017782658338547,0.08590351564888285,0.08804028880362316,224739200
1986-02-26,0.08889494836330414,0.09145983594918941,0.08889494836330414,0.09017777732162581,164729600
1986-02-27,0.08761290460824966,0.08932232031728068,0.08718555353406947,0.08889496924310049,108124800
1986-02-28,0.08547612279653549,0.08846759690829807,0.08504876609133849,0.08761288920405817,125126400
1986-03-03,0.08419405668973923,0.08590347206375705,0.08376670569931176,0.08547612107332958,108819200
1986-03-04,0.08419405668973923,0.08547612107332958,0.08376670569931176,0.08419405668973923,89107200
1986-03-05,0.086330845952034,0.08718555380924715,0.08291201452318132,0.08419407345592352,177027200
1986-03-06,0.08675819635391235,0.08804026098285483,0.08590348850333573,0.08633084528170158,101337600
1986-03-07,0.08462143689393997,0.08675820385197368,0.08462143689393997,0.08675820385197368,96185600
1986-03-10,0.08419405668973923,0.08504876437674813,0.08419405668973923,0.08462141338632068,75488000
1986-03-11,0.08504874259233475,0.08504874259233475,0.08376668424328522,0.08419403512425089,103062400
1986-03-12,0.08462143689393997,0.08590349592752908,0.08462143689393997,0.08504878800308448,85680000
1986-03-13,0.08462143689393997,0.08547614481838457,0.08333937786035087,0.08462143689393997,115964800
1986-03-14,0.08932230621576309,0.0897504275532938,0.08462141661114557,0.08462141661114557,384854400
1986-03-17,0.08889494836330414,0.08889494836330414,0.08675817637582643,0.08889494836330414,118720000
1986-03-18,0.0918872058391571,0.09316926465103376,0.08846760440174445,0.08889496114313972,249356800
1986-03-19,0.09060511738061905,0.09316924003301118,0.0901777664582969,0.09188718155989165,189884800
1986-03-20,0.09658806771039963,0.10128896795380118,0.09573336583761259,0.09573336583761259,904131200
1986-03-21,0.09445134550333023,0.09829752260411193,0.09402398868802854,0.09658810675521634,260377600
1986-03-24,0.09145981818437576,0.09445129724456006,0.09017775980583438,0.09445129724456006,294313600
1986-03-25,0.09530603140592575,0.09530603140592575,0.09145984378155081,0.09145984378155081,281075200
1986-03-26,0.09658806771039963,0.09829748286828023,0.09530601490121907,0.09530601490121907,222140800
1986-03-27,0.09658806771039963,0.0991521961533738,0.09658806771039963,0.09658806771039963,219004800
1986-03-31,0.09658806771039963,0.0974427809954932,0.09573336583761259,0.09658806771039963,187801600
1986-04-01,0.09316925704479218,0.0965880821660721,0.09231454933793366,0.0965880821660721,222723200
1986-04-02,0.09316925704479218,0.09359661375129849,0.08975042621735813,0.09316925704479218,325292800
1986-04-03,0.09231454133987427,0.09445131327496936,0.09188719037654743,0.09316924897268158,211075200
1986-04-04,0.09145981818437576,0.0923145256721209,0.09103246729357951,0.0923145256721209,125955200
1986-04-07,0.09316925704479218,0.09402396475165069,0.08975042621735813,0.09145984163107515,120131200
1986-04-08,0.09445134550333023,0.09487869661247633,0.09316928076358075,0.09316928076358075,193222400
1986-04-09,0.09274191409349442,0.09487868069301324,0.09188720631245598,0.09445132965557132,135318400
1986-04-10,0.09316925704479218,0.09359661375129849,0.09188719833758147,0.09274190604443998,109984000
1986-04-11,0.09231454133987427,0.09402395660548889,0.09231454133987427,0.09316924897268158,75667200
1986-04-14,0.0918872058391571,0.09316926465103376,0.09145984909776184,0.0923145568743978,84963200
1986-04-15,0.09359664469957352,0.09402399584123186,0.09188722872062816,0.09188722872062816,131398400
1986-04-16,0.09658806771039963,0.0974427809954932,0.09359659974333848,0.09359659974333848,210828800
1986-04-17,0.09915217012166977,0.0995795266520171,0.09573334070349815,0.09658804235188928,270099200
1986-04-18,0.10171712189912796,0.10214446726665971,0.0982975144479196,0.0991522280076035,247676800
1986-04-21,0.10385386645793915,0.10513593659357863,0.10214445102272822,0.10214445102272822,273548800
1986-04-22,0.10214442014694214,0.10684531973203527,0.10128895376941623,0.1038538350654383,327868800
1986-04-23,0.10128898918628693,0.10385387137914982,0.1004342757220259,0.10214445586293669,261475200
1986-04-24,0.1072726845741272,0.10770004123519626,0.10086161568274882,0.10128897234381788,458371200
1986-04-25,0.11026421189308167,0.11154628249853427,0.10727273663831739,0.10727273663831739,261072000
1986-04-28,0.10940948128700256,0.11197359901047996,0.10855476777097037,0.11026418339072516,145532800
1986-04-29,0.10684533417224884,0.11026415305899173,0.09188718413629758,0.10940945119038263,132697600
1986-04-30,0.10342652350664139,0.10812741320712686,0.10342652350664139,0.10684535445468694,137782400
1986-05-01,0.10342652350664139,0.10342652350664139,0.1017171080326186,0.10342652350664139,257936000
1986-05-02,0.10428124666213989,0.10599066248244542,0.1029991876499885,0.10342654445814262,93587200
1986-05-05,0.10983686149120331,0.1111189206266151,0.10428125668800277,0.10428125668800277,149340800
1986-05-06,0.11154626309871674,0.11368380028201223,0.11026419271623827,0.11026419271623827,218534400
1986-05-07,0.10770002007484436,0.11240090818607641,0.1068453183329407,0.11154620644417276,198800000
1986-05-08,0.11282829940319061,0.11325565611149986,0.10770005314040446,0.10770005314040446,233363200
1986-05-09,0.11411112546920776,0.11496583890626506,0.11197358866419979,0.11282830210125708,222499200
1986-05-12,0.12436766177415848,0.1252223755104029,0.11368381995729092,0.11411116541310058,400422400
1986-05-13,0.12308558076620102,0.1247949965233975,0.12052145142425102,0.12436763973102075,471766400
1986-05-14,0.126077800989151,0.12778721648705804,0.12308556209620142,0.12308556209620142,482988800
1986-05-15,0.12308558076620102,0.12650517690539942,0.12180352180138129,0.12607782011302265,222544000
1986-05-16,0.12308558076620102,0.123940282938644,0.1200941060441848,0.12308558076620102,319244800
1986-05-19,0.12180349975824356,0.12479497393888388,0.1213761430432068,0.12308555849104534,209507200
1986-05-20,0.12094876915216446,0.12180348246085962,0.11710259349995676,0.12180348246085962,245795200
1986-05-21,0.12650510668754578,0.12735981979788272,0.11966668282968614,0.12094874108288733,346729600
1986-05-22,0.12565043568611145,0.12821455281893168,0.1222308291972717,0.1265051375929492,220505600
1986-05-23,0.12650510668754578,0.12693246324271423,0.12436757069962665,0.12565040498951305,139843200
1986-05-27,0.126077800989151,0.12650515771670495,0.12436762086655449,0.12650515771670495,84649600
1986-05-28,0.12735983729362488,0.12821453910907016,0.12565042225042858,0.12607776745199833,207132800
