Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-03-13,0.059253375977277756,0.06189906146762999,0.05396322194859918,0.05396322194859918,1031788800
1986-03-14,0.06136946380138397,0.06242810353530762,0.059253401286082356,0.059253401286082356,308160000
1986-03-17,0.062428105622529984,0.0629571212690425,0.06136946585321175,0.06136946585321175,133171200
1986-03-18,0.060840435326099396,0.06295710587073883,0.06031141980897563,0.06242809035361506,67766400
1986-03-19,0.059782400727272034,0.06136944718401425,0.05925338524169129,0.06084043169843351,47894400
1986-03-20,0.05819537118077278,0.05978241809867451,0.0576663555414722,0.05978241809867451,58435200
1986-03-21,0.05660834163427353,0.059253420642471834,0.0555503100309942,0.05819538903919251,59990400
1986-03-24,0.055021271109580994,0.05660831784762769,0.0544922555302321,0.05660831784762769,65289600
1986-03-25,0.05607931315898895,0.05607931315898895,0.05449226611273468,0.05502128179481944,32083200
1986-03-26,0.0576663576066494,0.05819537326489536,0.05555029497366557,0.05607931063191153,22752000
1986-03-27,0.05872436985373497,0.05872436985373497,0.0576663388808146,0.0576663388808146,16848000
1986-03-31,0.05819537118077278,0.05872438682007335,0.057137339902171624,0.05872438682007335,12873600
1986-04-01,0.0576663576066494,0.05819537326489536,0.0576663576066494,0.05819537326489536,11088000
1986-04-02,0.05819537118077278,0.05925340245937393,0.0576663555414722,0.0576663555414722,27014400
1986-04-03,0.05872436985373497,0.06031141631311552,0.05872436985373497,0.05872436985373497,23040000
1986-04-04,0.05872436985373497,0.059253385340195155,0.05872436985373497,0.05872436985373497,26582400
1986-04-07,0.0576663576066494,0.059253404581387274,0.05660832629015749,0.058724388923141316,16560000
1986-04-08,0.05819537118077278,0.05925340245937393,0.0576663555414722,0.0576663555414722,10252800
1986-04-09,0.059253375977277756,0.05978239138014561,0.05819534517154203,0.05819534517154203,12153600
1986-04-10,0.059782400727272034,0.06031141621285277,0.05819535427052981,0.05925338524169129,13881600
1986-04-11,0.060840435326099396,0.06189907483649129,0.06031141980897563,0.06031141980897563,17222400
1986-04-14,0.06136946380138397,0.06189908790648222,0.06084044817255857,0.06084044817255857,12153600
1986-04-15,0.06136946380138397,0.06136946380138397,0.059253401286082356,0.06136946380138397,9302400
1986-04-16,0.06348614394664764,0.06401515965174868,0.06084045694478192,0.061369472649882954,31910400
1986-04-17,0.06401517242193222,0.06401517242193222,0.06348615661129951,0.06348615661129951,22003200
1986-04-18,0.0618990920484066,0.06401515470530272,0.06136946790786901,0.06401515470530272,21628800
1986-04-21,0.0618990920484066,0.06242810771263064,0.06031143657942095,0.0618990920484066,22924800
1986-04-22,0.060840435326099396,0.06189907483649129,0.06084043532609939,0.06189907483649129,15552000
1986-04-23,0.06110493466258049,0.06136944466494661,0.06031141373721474,0.060840429201080674,15609600
1986-04-24,0.06718926131725311,0.06824729284453276,0.06084046367714731,0.06110496928853279,62352000
1986-04-25,0.07142196595668793,0.07433155370719682,0.06771824868769188,0.06771824868769188,85795200
1986-04-28,0.0719509944319725,0.07248001006889689,0.07089235468184159,0.07142197879504812,28886400
1986-04-29,0.06983433663845062,0.07195100806344408,0.06930532090130162,0.07195100806344408,30326400
1986-04-30,0.06824727356433868,0.07036333602109981,0.06666022672176783,0.06983432040690954,30902400
1986-05-01,0.06718926131725311,0.06824729284453276,0.06613122978997346,0.06824729284453276,54345600
1986-05-02,0.06718926131725311,0.06824729284453276,0.06666024555361329,0.06718926131725311,20246400
1986-05-05,0.06666020303964615,0.0671892184658951,0.06666020303964615,0.0671892184658951,3254400
1986-05-06,0.06718926131725311,0.06824729284453276,0.06718926131725311,0.06718926131725311,9734400
1986-05-07,0.06718926131725311,0.06771827708089294,0.06613122978997346,0.06718926131725311,5155200
1986-05-08,0.0677182525396347,0.0677182525396347,0.0666602213957881,0.0671892369677114,3542400
1986-05-09,0.06718926131725311,0.06771827708089294,0.06718926131725311,0.06771827708089294,6076800
1986-05-12,0.0677182525396347,0.06930529925540461,0.0671892369677114,0.0671892369677114,10483200
1986-05-13,0.06824727356433868,0.06877628917852897,0.0677182579501484,0.0677182579501484,3830400
1986-05-14,0.0677182525396347,0.06824726811155801,0.0677182525396347,0.06824726811155801,9302400
1986-05-15,0.0677182525396347,0.06877628368348132,0.0677182525396347,0.0677182525396347,3801600
1986-05-16,0.06824727356433868,0.06983432040690954,0.0677182579501484,0.0677182579501484,11952000
1986-05-19,0.06718926131725311,0.06824729284453276,0.06666024555361329,0.06824729284453276,11001600
1986-05-20,0.06666020303964615,0.0671892184658951,0.0661311876133972,0.0671892184658951,61977600
1986-05-21,0.06560219079256058,0.06718923752140914,0.06560219079256058,0.06666022194512627,8092800
1986-05-22,0.06560219079256058,0.06613120636884343,0.06560219079256058,0.06560219079256058,4406400
1986-05-23,0.06560219079256058,0.06666022194512627,0.06560219079256058,0.06560219079256058,4089600
1986-05-27,0.0677182525396347,0.0677182525396347,0.06560219025194149,0.06560219025194149,13881600
1986-05-28,0.06983433663845062,0.06983433663845062,0.06771827368985461,0.06771827368985461,15523200
1986-05-29,0.07142196595668793,0.07247999704035171,0.06930529531318758,0.06983431085501947,45676800
1986-05-30,0.07406704872846603,0.07512507988444819,0.07195098641650172,0.07195098641650172,27072000
1986-06-02,0.0719509944319725,0.07406705697967002,0.0719509944319725,0.07406705697967002,19728000
1986-06-03,0.0719509944319725,0.0719509944319725,0.07089235468184159,0.0719509944319725,5011200
1986-06-04,0.07142196595668793,0.07247999704035171,0.07089234193868325,0.07195098149851982,4723200
1986-06-05,0.07248003035783768,0.07248003035783768,0.07089237452635852,0.0714219987878199,13708800
1986-06-06,0.07248003035783768,0.07248003035783768,0.0714219987878199,0.07248003035783768,3427200
1986-06-09,0.06930530816316605,0.07248001047895548,0.06930530816316605,0.07248001047895548,12672000
1986-06-10,0.06930530816316605,0.06930530816316605,0.06824727688333145,0.06930530816316605,3427200
1986-06-11,0.06930530816316605,0.06930530816316605,0.06824727688333145,0.06930530816316605,2304000
1986-06-12,0.06666020303964615,0.06930528017089088,0.0661311876133972,0.06930528017089088,13708800
1986-06-13,0.06666020303964615,0.0671892184658951,0.0661311876133972,0.06666020303964615,7891200
1986-06-16,0.06613119691610336,0.06718922791743497,0.06560218141543757,0.06666021241676917,9590400
1986-06-17,0.06718926131725311,0.06824729284453276,0.06666024555361329,0.06666024555361329,13075200
1986-06-18,0.06666020303964615,0.0671892184658951,0.06560217218714826,0.0671892184658951,4348800
1986-06-19,0.06613119691610336,0.06718922791743497,0.06560218141543757,0.06666021241676917,8467200
1986-06-20,0.06639569252729416,0.06666019794978927,0.06613118256393342,0.06613118256393342,3801600
1986-06-23,0.06718926131725311,0.06718926131725311,0.06507319826269381,0.0663957399422278,46195200
1986-06-24,0.06666020303964615,0.06771823389214404,0.0661311876133972,0.0671892184658951,14572800
1986-06-25,0.06560219079256058,0.06718923752140914,0.06560219079256058,0.06666022194512627,15235200
1986-06-26,0.06348614394664764,0.0661312224721528,0.06348614394664764,0.06560220676705177,19152000
1986-06-27,0.06295709311962128,0.06401512393957881,0.06242807770964251,0.06348610852960004,10396800
