Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2002-08-12,25.828399658203125,26.023575981705598,25.19407350456809,25.19407350456809,212976
2002-08-13,25.47871208190918,26.27568576419627,25.291668580306236,25.86093443259609,153576
2002-08-14,23.72212028503418,25.535637496696634,23.24230855045087,25.535637496696634,822776
2002-08-15,23.72212028503418,23.72212028503418,23.72212028503418,23.72212028503418,0
2002-08-16,23.665191650390625,24.722399524806704,23.258573237153673,23.60013369699345,811856
2002-08-19,23.07965660095215,23.86036433092505,22.860084180579477,23.86036433092505,205880
2002-08-20,23.72212028503418,25.19407702153596,23.087794042850355,23.24230855045087,3773624
2002-08-21,24.88504409790039,25.503104513032085,23.76277839600982,25.031425717520356,3011064
2002-08-22,25.95852279663086,27.048259744419553,25.57630046155923,25.70641886169864,6732480
2002-08-23,27.51992416381836,28.381955397169964,25.86905497154577,26.186216727474868,4841672
2002-08-26,27.42234992980957,28.13799742655011,27.20277496873125,27.959084311463915,2576912
2002-08-27,26.739227294921875,28.78858520019922,26.51152196402527,27.650053582112243,3694224
2002-08-28,26.763641357421875,27.06453768415851,26.21063847710551,26.65791901413327,1674960
2002-08-29,26.763641357421875,27.243450891690976,26.51153728564555,26.600993889411782,1236544
2002-08-30,28.658445358276367,29.357829039511174,26.83679662891603,26.844929487890877,3762384
2002-09-02,28.951234817504883,29.910853405813675,28.6584690252371,29.11388220412008,2389568
2002-09-03,27.59312629699707,29.235865784419612,27.32475911979135,29.113880252634832,986784
2002-09-04,28.194931030273438,28.463298278463604,26.9262806677871,27.24344263795802,1449856
2002-09-05,28.024133682250977,29.18706102545112,27.650044350559646,29.056942673323547,1061360
2002-09-06,26.98320198059082,28.137999483923636,26.682305787329668,28.137999483923636,907472
2002-09-09,26.633506774902344,27.772038362226414,25.698284399600432,25.698284399600432,880848
2002-09-10,26.633506774902344,26.633506774902344,26.633506774902344,26.633506774902344,0
2002-09-11,27.308496475219727,27.78017540716606,26.779892444422778,26.779892444422778,635936
2002-09-12,27.446746826171875,28.121732496139074,27.259703322003286,27.64192319613088,781968
2002-09-13,26.666046142578125,27.47115043952494,26.438340729111328,26.48713545536932,338264
2002-09-16,26.14556884765625,27.064525640249528,25.94225960311771,26.9181439769027,288592
2002-09-17,26.91000747680664,27.080787715517143,26.527787637770913,26.617241707846063,462952
2002-09-18,26.08050537109375,26.836814608241667,25.860930440669243,26.755490927610634,315432
2002-09-19,25.86094093322754,26.722972794029012,25.53564607872153,25.86094093322754,490848
2002-09-20,25.438053131103516,25.812142658696718,24.828125362789308,24.93384766504524,501072
2002-09-23,25.00702476501465,25.68201013180518,24.901305002630952,25.616952198307686,248504
2002-09-24,24.16126251220703,24.91757163980748,23.892892915915496,24.91757163980748,267912
2002-09-25,24.348308563232422,24.55975062123251,23.42121913548001,23.60013221881893,379544
2002-09-26,24.730546951293945,25.120899865128624,24.559766620815033,24.852532547092693,178136
2002-09-27,25.031431198120117,25.372991694419685,24.64921133795852,24.64921133795852,206288
2002-09-30,24.120601654052734,25.031425292976394,23.60013064869614,24.64920552298396,202232
2002-10-01,23.91728973388672,24.559746173862614,23.502538557106938,24.234451522553172,240192
