Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
1996-03-27,1.1962780952453613,1.2001370532814502,1.169265388992739,1.1750538720492807,1590000
1996-03-28,1.2387264966964722,1.2638097652973814,1.2078548381136915,1.196277874140349,2248000
1996-03-29,1.2522327899932861,1.277316058367231,1.2348675282000006,1.2387264854879305,2712000
1996-04-01,1.269598364830017,1.2734573227897965,1.25030357503112,1.2522330080086022,1926000
1996-04-02,1.312047004699707,1.3313417946501818,1.2657394168137517,1.2695983748038466,3670000
1996-04-03,1.3467775583267212,1.389226094065555,1.312046938176766,1.312046938176766,4164000
1996-04-04,1.3139762878417969,1.3332710755918251,1.2927519753143633,1.3467774730192477,2268000
1996-04-05,1.3139762878417969,1.3139762878417969,1.3139762878417969,1.3139762878417969,0
1996-04-08,1.3313416242599487,1.33905953925237,1.315905794275106,1.3139762695245987,1850000
1996-04-09,1.3062585592269897,1.3352007909863106,1.294681684924225,1.331341832885389,2438000
1996-04-10,1.2676688432693481,1.335200648848853,1.2503034876614036,1.3062584201705485,1808000
1996-04-11,1.2869633436203003,1.2888927760310331,1.2541621645947485,1.2541621645947485,1262000
1996-04-12,1.2927523851394653,1.3062587868486533,1.265739673725924,1.2869639929818382,1128000
1996-04-15,1.321694016456604,1.3332708874731753,1.302399231428985,1.3159056269507143,1976000
1996-04-16,1.3023992776870728,1.325553020542581,1.296610795970798,1.3197646308311017,1566000
1996-04-17,1.352566123008728,1.3602840390654407,1.3216943667770609,1.3023995766352794,3092000
1996-04-18,1.4104506969451904,1.4258865312858215,1.3525663181678242,1.3699315857986192,5412000
1996-04-19,1.4837708473205566,1.553232186613869,1.3988736752964683,1.4278159076690835,12700000
1996-04-22,1.4548283815383911,1.5821740731410432,1.4297451113727762,1.543584497505332,11286000
1996-04-23,1.4316747188568115,1.4625463811486636,1.4008030565649592,1.4548284655757007,6428000
1996-04-24,1.4837708473205566,1.5628796280730142,1.4664054894960235,1.5030656382340266,10686000
1996-04-25,1.4220271110534668,1.5049948317069441,1.3930848850581794,1.5049948317069441,6666000
1996-04-26,1.4278151988983154,1.464475329438145,1.3988729808926843,1.4220267184952793,4078000
1996-04-29,1.4220271110534668,1.4413218977153917,1.4046618490601346,1.4278155930544443,2700000
1996-04-30,1.368001937866211,1.427815832553651,1.3525661059474927,1.422027349581724,5402000
1996-05-01,1.398873209953308,1.456757655442947,1.3930847286024282,1.3680015547613884,3324000
1996-05-02,1.3757195472717285,1.4200976001516163,1.368001633032165,1.4200976001516163,2340000
1996-05-03,1.350636601448059,1.3776493077156715,1.3467776434098286,1.3757198746989647,3558000
1996-05-06,1.3043293952941895,1.350636902059626,1.2927524265979928,1.350636902059626,2720000
1996-05-07,1.3178355693817139,1.3274830116309546,1.2927522931375504,1.3043292606385704,3642000
1996-05-08,1.3448480367660522,1.3506365194744885,1.234867693349066,1.234867693349066,3234000
1996-05-09,1.3139762878417969,1.3487069057918477,1.3043289399691855,1.344847948241842,2230000
1996-05-10,1.3062585592269897,1.3101175173279114,1.2503036207612181,1.3139764754288328,2742000
1996-05-13,1.3197649717330933,1.32169440480037,1.2927521727526616,1.3062585722428774,1424000
1996-05-14,1.321694016456604,1.344847758489747,1.302399231428985,1.344847758489747,2384000
1996-05-15,1.3429186344146729,1.350636550198278,1.3120469712802525,1.321694320007352,3216000
1996-05-16,1.379578709602356,1.416238853695837,1.3564249634395704,1.3429185655088747,5342000
1996-05-17,1.3622132539749146,1.3699311687959213,1.340988942214745,1.3699311687959213,2770000
1996-05-20,1.3139762878417969,1.342918515469242,1.3120468550691968,1.3409889906918364,1866000
1996-05-21,1.2869633436203003,1.3120466089933442,1.2831043867940464,1.3120466089933442,3288000
1996-05-22,1.3023992776870728,1.3197646308311017,1.3004697531133826,1.286963449116734,1290000
1996-05-23,1.2927523851394653,1.312047271011115,1.2869639929818382,1.312047271011115,722000
1996-05-24,1.3062585592269897,1.3120470423807813,1.2927521598713552,1.2927521598713552,946000
1996-05-27,1.2888927459716797,1.3062580972872242,1.283104356869689,1.3062580972872242,2724000
1996-05-28,1.3081879615783691,1.3120469193173399,1.273457249922824,1.2888930808787065,2780000
1996-05-29,1.3294123411178589,1.3313418662190397,1.3101175501301552,1.3081881170337952,2628000
1996-05-30,1.3159059286117554,1.3506365496231902,1.3023995299937905,1.3506365496231902,1608000
1996-05-31,1.3178355693817139,1.3236240531322239,1.3004702101350119,1.3159061361347626,972000
1996-06-03,1.3313416242599487,1.3506364117410024,1.3178352270208094,1.3178352270208094,1532000
1996-06-04,1.312047004699707,1.3409891436230112,1.3023995637220616,1.3313417946501818,3396000
1996-06-05,1.3139762878417969,1.331341642819225,1.3081878975191912,1.3120468550691968,874000
1996-06-06,1.3255531787872314,1.3352006187978032,1.3139763059774292,1.3294121363904987,1244000
1996-06-07,1.3255531787872314,1.3294121363904987,1.3139763059774292,1.3197647883847337,810000
1996-06-10,1.3274829387664795,1.337130288481357,1.3216944553336947,1.337130288481357,1720000
1996-06-11,1.3236238956451416,1.3390597278034821,1.3120470215263862,1.3390597278034821,2108000
1996-06-12,1.3544954061508179,1.3680018037580426,1.3274827029411749,1.3313416605425523,3314000
1996-06-13,1.4953477382659912,1.4972772633809068,1.3506366668208953,1.354495625045905,14640000
1996-06-14,1.5609499216079712,1.6091869392892577,1.514642336791435,1.514642336791435,18072000
1996-06-17,1.4934179782867432,1.5937510603676248,1.4857000630504917,1.5628793994226193,13624000
1996-06-18,1.4779821634292603,1.5049949590463398,1.4471105021580928,1.4857000787470522,9416000
1996-06-19,1.4664053916931152,1.524289852577702,1.4567580428822269,1.5185013696873175,6844000
1996-06-20,1.4528990983963013,1.4664054052574418,1.4278158256473046,1.4471106154523732,5962000
1996-06-21,1.4200979471206665,1.4528991366554431,1.4104505059616788,1.4278158632459295,4728000
1996-06-24,1.4123800992965698,1.4316748905428025,1.3892262577962684,1.4316748905428025,3862000
1996-06-25,1.404662013053894,1.4200978441855614,1.3930850477003327,1.4181683192916976,8000000
1996-06-26,1.510783076286316,1.5532316948615608,1.485699810037743,1.485699810037743,28122000
1996-06-27,1.5165717601776123,1.5223601503893356,1.4683347457241687,1.5088538452254456,15964000
1996-06-28,1.5397255420684814,1.5628793794866946,1.5088538815172716,1.5281486693617778,29918000
1996-07-01,1.5069248676300049,1.553232466161501,1.49534799099834,1.547444073848087,22668000
1996-07-02,1.5030654668807983,1.53586665369669,1.495347551395272,1.5146423401090878,12078000
1996-07-03,1.4876294136047363,1.504994766854571,1.4779819746870957,1.4953473279369303,15710000
1996-07-04,1.4895591735839844,1.5088540556601964,1.45675807646502,1.477982299541147,18954000
1996-07-05,1.4876294136047363,1.5088537240206679,1.4856998890192898,1.4876294136047363,6138000
1996-07-08,1.4953477382659912,1.5165720545059553,1.4876298218159718,1.5165720545059553,3854000
1996-07-09,1.4799118041992188,1.4972771610270776,1.474123321254994,1.4953476360440645,6828000
1996-07-10,1.4779821634292603,1.4857000787470522,1.4567579423077366,1.4702642481114685,7834000
1996-07-11,1.4779821634292603,1.4914885612378,1.4760527306022164,1.4760527306022164,2592000
1996-07-12,1.4741231203079224,1.4818410351782674,1.4586872905672326,1.4721936875927375,2400000
1996-07-15,1.4779821634292603,1.4837706459200082,1.4567579423077366,1.4702642481114685,5116000
1996-07-16,1.4683349132537842,1.4953476186683812,1.4548285145440787,1.4760528290865262,6754000
1996-07-17,1.4548283815383911,1.4664052542291044,1.396943926080019,1.4644758214497215,11164000
1996-07-18,1.4432517290115356,1.4644760448512872,1.429745329476272,1.4471106871637798,4170000
1996-07-19,1.4509694576263428,1.4567579401083512,1.4278157117079242,1.4471104999732731,4696000
1996-07-22,1.4471107721328735,1.476053005976496,1.4316749386175616,1.476053005976496,1726000
1996-07-23,1.4200979471206665,1.4490401785928118,1.4104505059616788,1.4490401785928118,7390000
1996-07-24,1.3969438076019287,1.412379728551862,1.3409888816734137,1.412379728551862,12120000
1996-07-25,1.3930848836898804,1.4085208050090592,1.3815080117040963,1.3892259263612858,5084000
1996-07-26,1.400802731513977,1.4162385590780777,1.3757194657199188,1.3815078550540616,13278000
1996-07-29,1.3969438076019287,1.4837704834255125,1.3950143749861856,1.4085207713155783,8280000
1996-07-30,1.364142894744873,1.3892260740448397,1.2695982921364115,1.3892260740448397,24798000
1996-07-31,1.3583545684814453,1.369931443030428,1.2946817124596308,1.3352008193834801,5940000
1996-08-01,1.3699312210083008,1.3776491361234615,1.350636433220399,1.3699312210083008,2194000
1996-08-02,1.3834378719329834,1.3988737049914275,1.3544956389459895,1.3988737049914275,1644000
1996-08-05,1.395014762878418,1.427815954509798,1.3699314878656186,1.3699314878656186,2908000
1996-08-06,1.4567577838897705,1.4664051309854869,1.391155418817789,1.391155418817789,4700000
1996-08-07,1.4220271110534668,1.4451808550477767,1.4085208063925194,1.4278155930544443,1362000
1996-08-08,1.4143093824386597,1.4336041716387808,1.4085209916810295,1.4278157808811507,742000
1996-08-09,1.4027326107025146,1.4181684431826538,1.396944127520053,1.4027326107025146,656000
1996-08-12,1.395014762878418,1.4104505961155795,1.3892262794120707,1.4104505961155795,1660000
1996-08-13,1.3911556005477905,1.3988735160344925,1.3795787273177373,1.38922607567371,1678000
1996-08-14,1.3737902641296387,1.3950145780206469,1.369931306331711,1.3930850531192773,1310000
1996-08-15,1.3737902641296387,1.3737902641296387,1.3737902641296387,1.3737902641296387,0
1996-08-16,1.364142894744873,1.3795787257001786,1.3622133698730547,1.3699312853507077,604000
1996-08-19,1.350636601448059,1.4085210640263313,1.3274828532186769,1.4085210640263313,1220000
1996-08-20,1.2927523851394653,1.3622137350648345,1.283105034208475,1.3390599824246563,3964000
1996-08-21,1.3544954061508179,1.389226024563216,1.3313416605425523,1.3313416605425523,1570000
1996-08-22,1.3487069606781006,1.3892260626045063,1.3429185701199335,1.3699312740692677,976000
1996-08-23,1.350636601448059,1.356425084507813,1.3429186853715982,1.3429186853715982,1724000
1996-08-26,1.3660725355148315,1.3699314938409537,1.348707177044869,1.3544956605364646,2050000
1996-08-27,1.3892261981964111,1.398873639408049,1.356425100487442,1.3583545335268787,1810000
1996-08-28,1.400802731513977,1.4046616884050023,1.3815078550540616,1.3815078550540616,1598000
1996-08-29,1.4104506969451904,1.4258865312858215,1.387296945434244,1.389226378724408,1944000
1996-08-30,1.4220271110534668,1.4258860683858519,1.391155452394387,1.391155452394387,1114000
1996-09-02,1.4297451972961426,1.4336041550916254,1.4104504083187286,1.4278157644008067,906000
1996-09-03,1.404662013053894,1.4644759046915106,1.385367132134499,1.4644759046915106,2128000
1996-09-04,1.4104506969451904,1.4123802222401844,1.389226378724408,1.389226378724408,1492000
1996-09-05,1.4278151988983154,1.4432510239667122,1.414308805961081,1.4181677622281803,2746000
1996-09-06,1.4297451972961426,1.4374631128871083,1.4143093661142114,1.4239568066053239,1140000
1996-09-09,1.4278151988983154,1.4355331114325138,1.4200972863641173,1.4355331114325138,2472000
1996-09-10,1.4355337619781494,1.4374631949836794,1.4162389718987691,1.422027362920175,3004000
1996-09-11,1.4374631643295288,1.4432516472323107,1.423956857564395,1.4432516472323107,2326000
1996-09-12,1.4336040019989014,1.4374629593822912,1.4181681724653425,1.4278156119262175,1342000
1996-09-13,1.4374631643295288,1.4432516472323107,1.4258862905287795,1.4258862905287795,616000
1996-09-16,1.4336040019989014,1.4432514414597764,1.4143092150819527,1.4143092150819527,1282000
1996-09-17,1.4528990983963013,1.4664054052574418,1.4278158256473046,1.435533741569332,1294000
1996-09-18,1.4355337619781494,1.4451811110154316,1.4278158459463972,1.4374631949836794,826000
1996-09-19,1.4220271110534668,1.4471103797163694,1.4181681537210817,1.4374629403830068,528000
1996-09-20,1.4104506969451904,1.4278160565808153,1.402732779774875,1.418168614115506,564000
1996-09-23,1.404662013053894,1.4123799286197278,1.3795787414625291,1.404662013053894,1188000
1996-09-24,1.398873209953308,1.4123796051021678,1.3911552961553282,1.3930847286024282,1210000
1996-09-25,1.400802731513977,1.4239564728601282,1.3737899412720114,1.3737899412720114,460000
1996-09-26,1.395014762878418,1.3988737211877083,1.3872968462598372,1.393085237721361,644000
1996-09-27,1.3911556005477905,1.4085209563952752,1.3660723292136039,1.3911556005477905,1810000
1996-09-30,1.3815081119537354,1.3911555519776921,1.354495408693386,1.354495408693386,828000
1996-10-01,1.400802731513977,1.4239564728601282,1.3583541137079107,1.3815078550540616,2288000
1996-10-02,1.400802731513977,1.400802731513977,1.400802731513977,1.400802731513977,0
1996-10-03,1.3718611001968384,1.4220275614054139,1.3699315749171708,1.4220275614054139,1320000
1996-10-04,1.3815081119537354,1.3988734671949348,1.354495408693386,1.354495408693386,1614000
1996-10-07,1.3313416242599487,1.3699311992220558,1.2927519572930377,1.3583543267334237,2570000
1996-10-08,1.3139762878417969,1.3409889906918364,1.2753867123417404,1.2753867123417404,1570000
1996-10-09,1.3332710266113281,1.3776490828084753,1.2985404099371791,1.3776490828084753,1328000
1996-10-10,1.352566123008728,1.3602840390654407,1.33134180785036,1.3448481149471987,794000
1996-10-11,1.350636601448059,1.3892261818303624,1.3429186853715982,1.368001958622504,420000
1996-10-14,1.3294123411178589,1.3506366572067432,1.3236239498239581,1.3506366572067432,498000
1996-10-15,1.3622132539749146,1.3834375657350841,1.312046807638371,1.3197647224593776,1206000
1996-10-16,1.350636601448059,1.3853672237921322,1.3120470210657555,1.3120470210657555,600000
1996-10-17,1.3564252853393555,1.360284243948941,1.3390599255938054,1.3409893588961828,606000
1996-10-18,1.3699312210083008,1.3834376184622348,1.350636433220399,1.3602838731167526,2012000
1996-10-21,1.3699312210083008,1.3699312210083008,1.3699312210083008,1.3699312210083008,0
1996-10-22,1.4432517290115356,1.4644760448512872,1.40852110564134,1.445181162085248,1718000
1996-10-23,1.514642357826233,1.543584587237906,1.4702642972629507,1.5011360515709804,2168000
1996-10-24,1.4278151988983154,1.5204302413134705,1.414308805961081,1.5049944162450737,1642000
1996-10-25,1.4509694576263428,1.4548284152794126,1.4143093139197762,1.420097796401785,594000
1996-10-28,1.4683349132537842,1.4760528290865262,1.4471105987113366,1.4509695566277077,1226000
1996-10-29,1.4779821634292603,1.493417994064844,1.4548284174758848,1.4548284174758848,1556000
1996-10-30,1.4779821634292603,1.4779821634292603,1.4779821634292603,1.4779821634292603,0
1996-10-31,1.4548283815383911,1.504994921869621,1.422027196245634,1.476052694140435,1462000
1996-11-01,1.4721938371658325,1.4818411857315212,1.4471105652863805,1.4471105652863805,1244000
1996-11-04,1.4799118041992188,1.4857001951386284,1.429745258698655,1.429745258698655,1388000
1996-11-05,1.4721938371658325,1.4857001435587591,1.4567580058568812,1.4741232700770455,1142000
1996-11-06,1.4721938371658325,1.4760527949930704,1.4355336918046668,1.464475921511357,1194000
1996-11-07,1.4664053916931152,1.4760528325088178,1.4625464337677971,1.4625464337677971,778000
1996-11-08,1.4721938371658325,1.4818411857315212,1.46640535442257,1.4702643122498078,488000
1996-11-11,1.5281485319137573,1.5339369217440746,1.4856999104690434,1.4934178249126646,894000
1996-11-12,1.5281485319137573,1.5281485319137573,1.5281485319137573,1.5281485319137573,0
1996-11-13,1.5165717601776123,1.5435844625101958,1.5049948877493624,1.514642235437169,1112000
1996-11-14,1.5049949884414673,1.5262192099775365,1.4972770729729314,1.5204308193785392,716000
1996-11-15,1.5030654668807983,1.5146423401090878,1.4914885936525089,1.4972770762690586,444000
1996-11-18,1.4972771406173706,1.5146424052037049,1.4895591327953384,1.5049950564345889,772000
1996-11-19,1.4760528802871704,1.504995111666295,1.4664054391591899,1.499206628588543,1064000
1996-11-20,1.4683349132537842,1.4760528290865262,1.456758039504671,1.4625464303768205,758000
1996-11-21,1.4683349132537842,1.4857001778750467,1.4625464303768205,1.4857001778750467,754000
1996-11-22,1.4683349132537842,1.4741233041259336,1.4644759553374131,1.4741233041259336,680000
1996-11-25,1.4683349132537842,1.4972771436289738,1.39115566292155,1.4644759553374131,2122000
1996-11-26,1.4683349132537842,1.4760528290865262,1.456758039504671,1.4625464303768205,812000
1996-11-27,1.4586873054504395,1.4664052203995315,1.4336040358634887,1.4664052203995315,298000
1996-11-28,1.4683349132537842,1.4721938711701552,1.445181073750744,1.4490401236719292,626000
1996-11-29,1.4664053916931152,1.504995062951111,1.4586874758424788,1.504995062951111,288000
1996-12-02,1.4664053916931152,1.4702643496184333,1.4528990849569088,1.4664053916931152,496000
1996-12-03,1.4702644348144531,1.4721939598913276,1.4393927696230167,1.4393927696230167,1160000
1996-12-04,1.4336040019989014,1.4451808741490706,1.4220271298487321,1.4297450446155116,710000
1996-12-05,1.4432517290115356,1.4567581285467994,1.4278158964025598,1.4278158964025598,494000
1996-12-06,1.4393925666809082,1.4625463123100042,1.4355336090760589,1.4471104818906069,310000
1996-12-09,1.4374631643295288,1.456758046002259,1.4297452484623625,1.4432516472323107,346000
1996-12-10,1.4413222074508667,1.4490402157790119,1.4278158998874577,1.429745332965879,770000
1996-12-11,1.4625463485717773,1.4664053062723041,1.4432515600691436,1.4471105177696704,762000
1996-12-12,1.4567577838897705,1.477982002703225,1.4393924303107641,1.476052570086001,826000
1996-12-13,1.4471107721328735,1.4625466056481855,1.437463330183391,1.4393928553752176,460000
1996-12-16,1.4721938371658325,1.4818411857315212,1.4490400902024054,1.4760527949930704,1052000
1996-12-17,1.4992064237594604,1.504994906046361,1.4606168485294737,1.468334763575471,1272000
1996-12-18,1.4857001304626465,1.5242898003996779,1.4779822148762025,1.5242898003996779,636000
1996-12-19,1.4760528802871704,1.5030655866387719,1.4664054391591899,1.4857002294103339,492000
1996-12-20,1.4992064237594604,1.5030653812824593,1.468334763575471,1.468334763575471,488000
1996-12-23,1.5127129554748535,1.5165719133406643,1.4857001584093648,1.504995039743232,846000
1996-12-24,1.5262192487716675,1.5416550801010942,1.491488628280457,1.5146423752745972,1192000
1996-12-25,1.5262192487716675,1.5262192487716675,1.5262192487716675,1.5262192487716675,0
1996-12-26,1.5802446603775024,1.613045847995476,1.5339371663319958,1.5435846069272159,1148000
1996-12-27,1.5802446603775024,1.5802446603775024,1.5802446603775024,1.5802446603775024,0
1996-12-30,1.5802446603775024,1.5802446603775024,1.5802446603775024,1.5802446603775024,0
1996-12-31,1.5127129554748535,1.6188344347918708,1.504995039743232,1.5821741970594485,1786000
1997-01-01,1.6188347339630127,1.6188347339630127,1.562879788565513,1.5976103237714254,1784000
1997-01-02,1.5918216705322266,1.6574240476078226,1.5841037546415464,1.6400586908513848,1992000
1997-01-03,1.6014691591262817,1.6188345164002562,1.5821742768197247,1.5995396340936991,992000
1997-01-06,1.6033985614776611,1.6497060546587001,1.5976099868228155,1.6207637334133351,1224000
1997-01-07,1.6246227025985718,1.6342701425351605,1.5918215172199375,1.5918215172199375,1928000
1997-01-08,1.67093026638031,1.6882956222218453,1.6400586044440784,1.6400586044440784,1920000
1997-01-09,1.6825075149536133,1.6960138233228372,1.6593537646022358,1.6593537646022358,1800000
1997-01-10,1.8002052307128906,1.8002052307128906,1.7172375131442394,1.7172375131442394,2990000
1997-01-13,1.7809107303619385,1.8735259065420231,1.7558276413229987,1.8735259065420231,2980000
1997-01-14,1.7770518064498901,1.811782519386837,1.7461801433991044,1.780910672326425,3316000
1997-01-15,1.9024678468704224,1.9024678468704224,1.7944170339580192,1.7944170339580192,6652000
1997-01-16,1.7847692966461182,2.0356017751388404,1.7693334688012967,1.9680698903105598,6890000
1997-01-17,1.7828398942947388,1.8619485634211026,1.688295396266138,1.688295396266138,4386000
1997-01-20,1.7133790254592896,1.7751223540853285,1.7037315843590624,1.7635455719727633,2304000
1997-01-21,1.6574243307113647,1.7133792764788303,1.6304115284751308,1.7133792764788303,4306000
1997-01-22,1.7538976669311523,1.763545105479437,1.678647867066035,1.736532314346157,2944000
1997-01-23,1.7538976669311523,1.7538976669311523,1.7538976669311523,1.7538976669311523,0
1997-01-24,1.7538976669311523,1.759686056456289,1.7346027898345833,1.7538976669311523,1830000
1997-01-27,1.8098533153533936,1.8175712324845732,1.7558278954351358,1.7558278954351358,5444000
1997-01-28,1.8793141841888428,1.8908911495166356,1.7944171131536402,1.8098529442509497,5200000
1997-01-29,1.8156418800354004,1.9680708958935882,1.8021355697725474,1.9680708958935882,5428000
1997-01-30,1.82142972946167,1.8330066948142036,1.7789812858581633,1.815641338790214,2882000
1997-01-31,1.7770518064498901,1.9294807807703638,1.7365327026933273,1.9294807807703638,3560000
1997-02-03,1.7230265140533447,1.7461802629263237,1.7018021062458848,1.7423212127760077,3658000
1997-02-04,1.7596863508224487,1.7886286713088697,1.7095198091870119,1.7095198091870119,6714000
1997-02-05,1.7751221656799316,1.833006622128002,1.7712633000551878,1.8291475724936437,2382000
1997-02-06,1.7828398942947388,1.7905578087458573,1.7596861509413833,1.7751219798436204,1178000
1997-02-07,1.7751221656799316,1.7886286553905704,1.7674042504208298,1.7712633000551878,1298000
1997-02-10,1.7809107303619385,1.790558171382102,1.7654748983335298,1.7654748983335298,1378000
1997-02-11,1.8002052307128906,1.8233589738463203,1.7751219629826103,1.7751219629826103,2582000
1997-02-12,1.8252882957458496,1.831076684884011,1.7944166416628915,1.8137113334599537,2436000
1997-02-13,1.8079235553741455,1.8272184377021758,1.8040646893143206,1.8137119464687006,1370000
1997-02-14,1.8098533153533936,1.8195007577697828,1.8040649235074235,1.8137121819141537,1394000
1997-02-17,1.81950044631958,1.8349362779397345,1.8059939556447242,1.8330067529848084,1426000
1997-02-18,1.7924872636795044,1.819500055213116,1.7847693495284138,1.8098526165218556,2090000
1997-02-19,1.8117830753326416,1.8137124168581145,1.7944177135356054,1.8002061061313899,1378000
1997-02-20,1.7770518064498901,1.8098529944437562,1.7751222815068093,1.8098529944437562,1478000
1997-02-21,1.7616158723831177,1.792487533636904,1.6979430250447798,1.7731926533484796,1638000
1997-02-24,1.7210966348648071,1.7712631724393815,1.703731280780562,1.7423208542957727,1514000
